Found local copy...
Found local copy...
Found local copy...
These perturbations are not in the GO graph and their perturbation can thus not be predicted
['C7orf26+ctrl' 'C14orf178+ctrl' 'RPS10-NUDT3+ctrl' 'SEM1+ctrl' 'FAU+ctrl']
Local copy of pyg dataset is detected. Loading...
Done!
Local copy of split is detected. Loading...
Simulation split test composition:
combo_seen0:0
combo_seen1:0
combo_seen2:0
unseen_single:272
Done!
Creating dataloaders....
Done!
Found local GO graph CSV...
Start Training...
Epoch 5 Step 1851 Train Loss: 0.5775
Epoch 5 Step 1901 Train Loss: 0.5649
Epoch 5 Step 1951 Train Loss: 0.5378
Epoch 5 Step 2001 Train Loss: 0.5558
Epoch 5 Step 2051 Train Loss: 0.5422
Epoch 5 Step 2101 Train Loss: 0.5893
Epoch 5 Step 2151 Train Loss: 0.5889
Epoch 5 Step 2201 Train Loss: 0.6199
Epoch 5 Step 2251 Train Loss: 0.5863
Epoch 5 Step 2301 Train Loss: 0.5958
Epoch 5 Step 2351 Train Loss: 0.5741
Epoch 5 Step 2401 Train Loss: 0.5959
Epoch 5 Step 2451 Train Loss: 0.5508
Epoch 5 Step 2501 Train Loss: 0.5796
Epoch 5 Step 2551 Train Loss: 0.5922
Epoch 5 Step 2601 Train Loss: 0.5374
Epoch 5 Step 2651 Train Loss: 0.5912
Epoch 5 Step 2701 Train Loss: 0.6352
Epoch 5 Step 2751 Train Loss: 0.5984
Epoch 5 Step 2801 Train Loss: 0.6077
Epoch 5 Step 2851 Train Loss: 0.6004
Epoch 5 Step 2901 Train Loss: 0.5889
Epoch 5 Step 2951 Train Loss: 0.5675
Epoch 5 Step 3001 Train Loss: 0.5069
Epoch 5 Step 3051 Train Loss: 0.6091
Epoch 5 Step 3101 Train Loss: 0.6125
Epoch 5 Step 3151 Train Loss: 0.6378
Epoch 5 Step 3201 Train Loss: 0.6065
Epoch 5 Step 3251 Train Loss: 0.5791
Epoch 5 Step 3301 Train Loss: 0.5802
Epoch 5 Step 3351 Train Loss: 0.5207
Epoch 5 Step 3401 Train Loss: 0.5817
Epoch 5 Step 3451 Train Loss: 0.5413
Epoch 5 Step 3501 Train Loss: 0.6331
Epoch 5: Train Overall MSE: 0.0062 Validation Overall MSE: 0.0081. 
Train Top 20 DE MSE: 0.0699 Validation Top 20 DE MSE: 0.1397. 
Done!
Start Testing...
Best performing model: Test Top 20 DE MSE: 0.1223
Traceback (most recent call last):
  File "C:\test\llm_project\nexus-science-win\outputs\analysis\run_20\run_20c_k562_rpe1.py", line 167, in main
    gears_model.train(
  File "C:\Users\hgh97\miniconda3\envs\ai_env\Lib\site-packages\gears\gears.py", line 597, in train
    out = deeper_analysis(self.adata, test_res)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\hgh97\miniconda3\envs\ai_env\Lib\site-packages\gears\inference.py", line 380, in deeper_analysis
    condition2mean_expression[i] = np.mean(adata.X[j], axis = 0)
                                           ~~~~~~~^^^
  File "C:\Users\hgh97\miniconda3\envs\ai_env\Lib\site-packages\scipy\sparse\_index.py", line 90, in __getitem__
    res = self._get_arrayXslice(row, col)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\hgh97\miniconda3\envs\ai_env\Lib\site-packages\scipy\sparse\_csr.py", line 287, in _get_arrayXslice
    return self._major_index_fancy(row)._get_submatrix(minor=col)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\hgh97\miniconda3\envs\ai_env\Lib\site-packages\scipy\sparse\_compressed.py", line 597, in _major_index_fancy
    res_data = np.empty(nnz, dtype=self.dtype)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
numpy._core._exceptions._ArrayMemoryError: Unable to allocate 2.85 MiB for an array with shape (747879,) and data type float32
Found local copy...
Found local copy...
Found local copy...
These perturbations are not in the GO graph and their perturbation can thus not be predicted
['C14orf178+ctrl' 'C7orf26+ctrl' 'GNB1L+ctrl' 'ALG1L+ctrl' 'FAU+ctrl'
 'RPS10-NUDT3+ctrl' 'FAM102B+ctrl' 'SEM1+ctrl' 'AC118549.1+ctrl']
Local copy of pyg dataset is detected. Loading...
Done!
Local copy of split is detected. Loading...
Simulation split test composition:
combo_seen0:0
combo_seen1:0
combo_seen2:0
unseen_single:384
Done!
Creating dataloaders....
Done!
Found local GO graph CSV...
Start Training...
Epoch 1 Step 1 Train Loss: 0.5772
Epoch 1 Step 51 Train Loss: 0.5783
Epoch 1 Step 101 Train Loss: 0.6271
Epoch 1 Step 151 Train Loss: 0.5660
Epoch 1 Step 201 Train Loss: 0.6630
Epoch 1 Step 251 Train Loss: 0.5872
Epoch 1 Step 301 Train Loss: 0.5933
Epoch 1 Step 351 Train Loss: 0.5619
Epoch 1 Step 401 Train Loss: 0.6107
Epoch 1 Step 451 Train Loss: 0.6720
Epoch 1 Step 501 Train Loss: 0.5887
Epoch 1 Step 551 Train Loss: 0.6519
Epoch 1 Step 601 Train Loss: 0.5913
Epoch 1 Step 651 Train Loss: 0.6594
Epoch 1 Step 701 Train Loss: 0.5906
Epoch 1 Step 751 Train Loss: 0.7024
Epoch 1 Step 801 Train Loss: 0.5724
Epoch 1 Step 851 Train Loss: 0.5693
Epoch 1 Step 901 Train Loss: 0.6507
Epoch 1 Step 951 Train Loss: 0.6121
Epoch 1 Step 1001 Train Loss: 0.5694
Epoch 1 Step 1051 Train Loss: 0.5461
Epoch 1 Step 1101 Train Loss: 0.6239
Epoch 1 Step 1151 Train Loss: 0.6270
Epoch 1 Step 1201 Train Loss: 0.5622
Epoch 1 Step 1251 Train Loss: 0.6173
Epoch 1 Step 1301 Train Loss: 0.5954
Epoch 1 Step 1351 Train Loss: 0.5593
Epoch 1 Step 1401 Train Loss: 0.6257
Epoch 1 Step 1451 Train Loss: 0.6064
Epoch 1 Step 1501 Train Loss: 0.5308
Epoch 1 Step 1551 Train Loss: 0.6638
Epoch 1 Step 1601 Train Loss: 0.5138
Epoch 1 Step 1651 Train Loss: 0.5945
Epoch 1 Step 1701 Train Loss: 0.5771
Epoch 1 Step 1751 Train Loss: 0.5543
Epoch 1 Step 1801 Train Loss: 0.5774
Epoch 1 Step 1851 Train Loss: 0.6311
Epoch 1 Step 1901 Train Loss: 0.6858
Epoch 1 Step 1951 Train Loss: 0.5300
Epoch 1 Step 2001 Train Loss: 0.6723
Epoch 1 Step 2051 Train Loss: 0.6187
Epoch 1 Step 2101 Train Loss: 0.6217
Epoch 1 Step 2151 Train Loss: 0.6185
Epoch 1 Step 2201 Train Loss: 0.6179
Epoch 1 Step 2251 Train Loss: 0.5759
Epoch 1 Step 2301 Train Loss: 0.5890
Epoch 1 Step 2351 Train Loss: 0.5683
Epoch 1 Step 2401 Train Loss: 0.6355
Epoch 1 Step 2451 Train Loss: 0.5961
Epoch 1 Step 2501 Train Loss: 0.5757
Epoch 1 Step 2551 Train Loss: 0.5686
Epoch 1 Step 2601 Train Loss: 0.6059
Epoch 1 Step 2651 Train Loss: 0.5866
Epoch 1 Step 2701 Train Loss: 0.5993
Epoch 1 Step 2751 Train Loss: 0.5590
Epoch 1 Step 2801 Train Loss: 0.6978
Epoch 1 Step 2851 Train Loss: 0.5401
Epoch 1 Step 2901 Train Loss: 0.6237
Epoch 1 Step 2951 Train Loss: 0.5580
Epoch 1 Step 3001 Train Loss: 0.6074
Epoch 1 Step 3051 Train Loss: 0.6362
Epoch 1 Step 3101 Train Loss: 0.5717
Epoch 1 Step 3151 Train Loss: 0.5980
Epoch 1 Step 3201 Train Loss: 0.6500
Epoch 1 Step 3251 Train Loss: 0.6469
Epoch 1 Step 3301 Train Loss: 0.5947
Epoch 1 Step 3351 Train Loss: 0.5983
Epoch 1 Step 3401 Train Loss: 0.5823
Epoch 1 Step 3451 Train Loss: 0.6096
Epoch 1 Step 3501 Train Loss: 0.5605
Epoch 1: Train Overall MSE: 0.0126 Validation Overall MSE: 0.0144. 
Train Top 20 DE MSE: 0.0990 Validation Top 20 DE MSE: 0.1095. 
Epoch 2 Step 1 Train Loss: 0.6308
Epoch 2 Step 51 Train Loss: 0.5661
Epoch 2 Step 101 Train Loss: 0.5808
Epoch 2 Step 151 Train Loss: 0.6206
Epoch 2 Step 201 Train Loss: 0.5763
Epoch 2 Step 251 Train Loss: 0.6194
Epoch 2 Step 301 Train Loss: 0.5592
Epoch 2 Step 351 Train Loss: 0.5590
Epoch 2 Step 401 Train Loss: 0.6662
Epoch 2 Step 451 Train Loss: 0.5838
Epoch 2 Step 501 Train Loss: 0.5310
Epoch 2 Step 551 Train Loss: 0.5832
Epoch 2 Step 601 Train Loss: 0.6067
Epoch 2 Step 651 Train Loss: 0.6409
Epoch 2 Step 701 Train Loss: 0.5474
Epoch 2 Step 751 Train Loss: 0.6569
Epoch 2 Step 801 Train Loss: 0.5753
Epoch 2 Step 851 Train Loss: 0.6036
Epoch 2 Step 901 Train Loss: 0.5472
Epoch 2 Step 951 Train Loss: 0.5998
Epoch 2 Step 1001 Train Loss: 0.6073
Epoch 2 Step 1051 Train Loss: 0.6275
Epoch 2 Step 1101 Train Loss: 0.6415
Epoch 2 Step 1151 Train Loss: 0.6307
Epoch 2 Step 1201 Train Loss: 0.5729
Epoch 2 Step 1251 Train Loss: 0.6431
Epoch 2 Step 1301 Train Loss: 0.5997
Epoch 2 Step 1351 Train Loss: 0.6515
Epoch 2 Step 1401 Train Loss: 0.5649
Epoch 2 Step 1451 Train Loss: 0.6039
Epoch 2 Step 1501 Train Loss: 0.6625
Epoch 2 Step 1551 Train Loss: 0.5485
Epoch 2 Step 1601 Train Loss: 0.5731
Epoch 2 Step 1651 Train Loss: 0.6010
Epoch 2 Step 1701 Train Loss: 0.6288
Epoch 2 Step 1751 Train Loss: 0.5874
Epoch 2 Step 1801 Train Loss: 0.5876
Epoch 2 Step 1851 Train Loss: 0.6212
Epoch 2 Step 1901 Train Loss: 0.5372
Epoch 2 Step 1951 Train Loss: 0.5472
