Found local copy...
Found local copy...
Found local copy...
These perturbations are not in the GO graph and their perturbation can thus not be predicted
['C7orf26+ctrl' 'C14orf178+ctrl' 'RPS10-NUDT3+ctrl' 'SEM1+ctrl' 'FAU+ctrl']
Local copy of pyg dataset is detected. Loading...
Done!
Local copy of split is detected. Loading...
Epoch 3 Step 151 Train Loss: 0.5703
Epoch 3 Step 201 Train Loss: 0.6397
Epoch 3 Step 251 Train Loss: 0.5865
Epoch 3 Step 301 Train Loss: 0.6110
Epoch 3 Step 351 Train Loss: 0.5758
Epoch 3 Step 401 Train Loss: 0.6436
Epoch 3 Step 451 Train Loss: 0.6119
Epoch 3 Step 501 Train Loss: 0.6415
Epoch 3 Step 551 Train Loss: 0.5752
Epoch 3 Step 601 Train Loss: 0.5853
Epoch 3 Step 651 Train Loss: 0.5715
Epoch 3 Step 701 Train Loss: 0.5628
Epoch 3 Step 751 Train Loss: 0.6080
Epoch 3 Step 801 Train Loss: 0.5071
Epoch 3 Step 851 Train Loss: 0.5976
Epoch 3 Step 901 Train Loss: 0.6144
Epoch 3 Step 951 Train Loss: 0.5988
Epoch 3 Step 1001 Train Loss: 0.5802
Epoch 3 Step 1051 Train Loss: 0.6294
Epoch 3 Step 1101 Train Loss: 0.5642
Epoch 3 Step 1151 Train Loss: 0.5522
Epoch 3 Step 1201 Train Loss: 0.6180
Epoch 3 Step 1251 Train Loss: 0.5694
Epoch 3 Step 1301 Train Loss: 0.6026
Epoch 3 Step 1351 Train Loss: 0.6402
Epoch 3 Step 1401 Train Loss: 0.6043
Epoch 3 Step 1451 Train Loss: 0.5519
Epoch 3 Step 1501 Train Loss: 0.5477
Epoch 3 Step 1551 Train Loss: 0.5625
Epoch 3 Step 1601 Train Loss: 0.5655
Epoch 3 Step 1651 Train Loss: 0.5952
Epoch 3 Step 1701 Train Loss: 0.6062
Epoch 3 Step 1751 Train Loss: 0.5878
Epoch 3 Step 1801 Train Loss: 0.5870
Epoch 3 Step 1851 Train Loss: 0.5509
Epoch 3 Step 1901 Train Loss: 0.6094
Epoch 3 Step 1951 Train Loss: 0.6808
Epoch 3 Step 2001 Train Loss: 0.6278
Epoch 3 Step 2051 Train Loss: 0.5815
Epoch 3 Step 2101 Train Loss: 0.5843
Epoch 3 Step 2151 Train Loss: 0.6565
Epoch 3 Step 2201 Train Loss: 0.5498
Epoch 3 Step 2251 Train Loss: 0.5909
Epoch 3 Step 2301 Train Loss: 0.5829
Epoch 3 Step 2351 Train Loss: 0.5491
Epoch 3 Step 2401 Train Loss: 0.6055
Epoch 3 Step 2451 Train Loss: 0.6428
Epoch 3 Step 2501 Train Loss: 0.5963
Epoch 3 Step 2551 Train Loss: 0.5751
Epoch 3 Step 2601 Train Loss: 0.5893
Epoch 3 Step 2651 Train Loss: 0.6157
Epoch 3 Step 2701 Train Loss: 0.5950
Epoch 3 Step 2751 Train Loss: 0.6430
Epoch 3 Step 2801 Train Loss: 0.6206
Epoch 3 Step 2851 Train Loss: 0.5639
Epoch 3 Step 2901 Train Loss: 0.6654
Epoch 3 Step 2951 Train Loss: 0.5946
Epoch 3 Step 3001 Train Loss: 0.5253
Epoch 3 Step 3051 Train Loss: 0.5823
Epoch 3 Step 3101 Train Loss: 0.6097
Epoch 3 Step 3151 Train Loss: 0.5649
Epoch 3 Step 3201 Train Loss: 0.5583
Epoch 3 Step 3251 Train Loss: 0.5639
Epoch 3 Step 3301 Train Loss: 0.6330
Epoch 3 Step 3351 Train Loss: 0.6246
Epoch 3 Step 3401 Train Loss: 0.5840
Epoch 3 Step 3451 Train Loss: 0.6392
Epoch 3 Step 3501 Train Loss: 0.6218
Epoch 3: Train Overall MSE: 0.0104 Validation Overall MSE: 0.0137. 
Train Top 20 DE MSE: 0.0810 Validation Top 20 DE MSE: 0.1057. 
Epoch 4 Step 1 Train Loss: 0.5778
Epoch 4 Step 51 Train Loss: 0.5625
Epoch 4 Step 101 Train Loss: 0.5909
Epoch 4 Step 151 Train Loss: 0.5872
Epoch 4 Step 201 Train Loss: 0.5663
Epoch 4 Step 251 Train Loss: 0.5466
Epoch 4 Step 301 Train Loss: 0.5747
Epoch 4 Step 351 Train Loss: 0.5921
Epoch 4 Step 401 Train Loss: 0.6492
Epoch 4 Step 451 Train Loss: 0.5704
Epoch 4 Step 501 Train Loss: 0.6152
Epoch 4 Step 551 Train Loss: 0.6779
Epoch 4 Step 601 Train Loss: 0.5686
Epoch 4 Step 651 Train Loss: 0.5888
Epoch 4 Step 701 Train Loss: 0.6453
Epoch 4 Step 751 Train Loss: 0.5830
Epoch 4 Step 801 Train Loss: 0.5896
Epoch 4 Step 851 Train Loss: 0.6201
Epoch 4 Step 901 Train Loss: 0.5732
Epoch 4 Step 951 Train Loss: 0.6108
Epoch 4 Step 1001 Train Loss: 0.5816
Epoch 4 Step 1051 Train Loss: 0.6285
Epoch 4 Step 1101 Train Loss: 0.6576
Epoch 4 Step 1151 Train Loss: 0.6233
Epoch 4 Step 1201 Train Loss: 0.6065
Epoch 4 Step 1251 Train Loss: 0.5781
Epoch 4 Step 1301 Train Loss: 0.6021
Epoch 4 Step 1351 Train Loss: 0.5572
Epoch 4 Step 1401 Train Loss: 0.5540
Epoch 4 Step 1451 Train Loss: 0.5428
Epoch 4 Step 1501 Train Loss: 0.5986
Epoch 4 Step 1551 Train Loss: 0.5991
Epoch 4 Step 1601 Train Loss: 0.5833
Epoch 4 Step 1651 Train Loss: 0.5947
Epoch 4 Step 1701 Train Loss: 0.6889
Epoch 4 Step 1751 Train Loss: 0.5561
Epoch 4 Step 1801 Train Loss: 0.6687
Epoch 4 Step 1851 Train Loss: 0.5405
Epoch 4 Step 1901 Train Loss: 0.5770
Epoch 4 Step 1951 Train Loss: 0.5628
Epoch 4 Step 2001 Train Loss: 0.6045
Epoch 4 Step 2051 Train Loss: 0.6334
Epoch 4 Step 2101 Train Loss: 0.6153
Epoch 4 Step 2151 Train Loss: 0.5560
Epoch 4 Step 2201 Train Loss: 0.5597
Epoch 4 Step 2251 Train Loss: 0.5404
Epoch 4 Step 2301 Train Loss: 0.5490
Epoch 4 Step 2351 Train Loss: 0.6143
Epoch 4 Step 2401 Train Loss: 0.5989
Epoch 4 Step 2451 Train Loss: 0.5437
Epoch 4 Step 2501 Train Loss: 0.6165
Epoch 4 Step 2551 Train Loss: 0.6223
Epoch 4 Step 2601 Train Loss: 0.5208
Epoch 4 Step 2651 Train Loss: 0.5435
Epoch 4 Step 2701 Train Loss: 0.5653
Epoch 4 Step 2751 Train Loss: 0.6450
Epoch 4 Step 2801 Train Loss: 0.6101
Epoch 4 Step 2851 Train Loss: 0.5174
Epoch 4 Step 2901 Train Loss: 0.5759
Epoch 4 Step 2951 Train Loss: 0.6074
Epoch 4 Step 3001 Train Loss: 0.5951
Epoch 4 Step 3051 Train Loss: 0.6100
Epoch 4 Step 3101 Train Loss: 0.5576
Epoch 4 Step 3151 Train Loss: 0.6125
Epoch 4 Step 3201 Train Loss: 0.6145
Epoch 4 Step 3251 Train Loss: 0.5480
Epoch 4 Step 3301 Train Loss: 0.6271
Epoch 4 Step 3351 Train Loss: 0.6191
Epoch 4 Step 3401 Train Loss: 0.6590
Epoch 4 Step 3451 Train Loss: 0.5620
Epoch 4 Step 3501 Train Loss: 0.6346
Epoch 4: Train Overall MSE: 0.0101 Validation Overall MSE: 0.0139. 
Train Top 20 DE MSE: 0.0769 Validation Top 20 DE MSE: 0.1026. 
Epoch 5 Step 1 Train Loss: 0.5871
Epoch 5 Step 51 Train Loss: 0.6155
Epoch 5 Step 101 Train Loss: 0.6193
Epoch 5 Step 151 Train Loss: 0.6157
Epoch 5 Step 201 Train Loss: 0.5725
Epoch 5 Step 251 Train Loss: 0.6563
Epoch 5 Step 301 Train Loss: 0.5405
Epoch 5 Step 351 Train Loss: 0.5261
Epoch 5 Step 401 Train Loss: 0.5267
Epoch 5 Step 451 Train Loss: 0.6353
Epoch 5 Step 501 Train Loss: 0.6452
Epoch 5 Step 551 Train Loss: 0.5138
Epoch 5 Step 601 Train Loss: 0.6164
Epoch 5 Step 651 Train Loss: 0.6069
Epoch 5 Step 701 Train Loss: 0.6105
Epoch 5 Step 751 Train Loss: 0.5329
Epoch 5 Step 801 Train Loss: 0.5765
Epoch 5 Step 851 Train Loss: 0.6719
Epoch 5 Step 901 Train Loss: 0.5704
Epoch 5 Step 951 Train Loss: 0.6311
Epoch 5 Step 1001 Train Loss: 0.6342
Epoch 5 Step 1051 Train Loss: 0.5740
Epoch 5 Step 1101 Train Loss: 0.7093
Epoch 5 Step 1151 Train Loss: 0.6638
Epoch 5 Step 1201 Train Loss: 0.5830
Epoch 5 Step 1251 Train Loss: 0.5744
Epoch 5 Step 1301 Train Loss: 0.5309
Epoch 5 Step 1351 Train Loss: 0.5573
Epoch 5 Step 1401 Train Loss: 0.6165
Epoch 5 Step 1451 Train Loss: 0.5868
Epoch 5 Step 1501 Train Loss: 0.5724
Epoch 5 Step 1551 Train Loss: 0.5935
Epoch 5 Step 1601 Train Loss: 0.5813
Epoch 5 Step 1651 Train Loss: 0.5774
Epoch 5 Step 1701 Train Loss: 0.5182
Epoch 5 Step 1751 Train Loss: 0.6021
Epoch 5 Step 1801 Train Loss: 0.6546
Epoch 5 Step 1851 Train Loss: 0.5212
Epoch 5 Step 1901 Train Loss: 0.6015
Epoch 5 Step 1951 Train Loss: 0.5990
Epoch 5 Step 2001 Train Loss: 0.6023
Epoch 5 Step 2051 Train Loss: 0.5839
Epoch 5 Step 2101 Train Loss: 0.6702
Epoch 5 Step 2151 Train Loss: 0.5787
Epoch 5 Step 2201 Train Loss: 0.5912
Epoch 5 Step 2251 Train Loss: 0.6503
Epoch 5 Step 2301 Train Loss: 0.5739
Epoch 5 Step 2351 Train Loss: 0.5694
Epoch 5 Step 2401 Train Loss: 0.6195
Epoch 5 Step 2451 Train Loss: 0.6169
Epoch 5 Step 2501 Train Loss: 0.5678
Epoch 5 Step 2551 Train Loss: 0.5657
Epoch 5 Step 2601 Train Loss: 0.6017
Epoch 5 Step 2651 Train Loss: 0.6123
Epoch 5 Step 2701 Train Loss: 0.6118
Epoch 5 Step 2751 Train Loss: 0.5561
Epoch 5 Step 2801 Train Loss: 0.4945
Epoch 5 Step 2851 Train Loss: 0.5382
Epoch 5 Step 2901 Train Loss: 0.5761
Epoch 5 Step 2951 Train Loss: 0.5789
Epoch 5 Step 3001 Train Loss: 0.6523
Epoch 5 Step 3051 Train Loss: 0.5987
Epoch 5 Step 3101 Train Loss: 0.5695
Epoch 5 Step 3151 Train Loss: 0.5953
Epoch 5 Step 3201 Train Loss: 0.6092
Epoch 5 Step 3251 Train Loss: 0.5985
Epoch 5 Step 3301 Train Loss: 0.6482
Epoch 5 Step 3351 Train Loss: 0.6251
Epoch 5 Step 3401 Train Loss: 0.6288
Epoch 5 Step 3451 Train Loss: 0.5987
Epoch 5 Step 3501 Train Loss: 0.5344
Epoch 5: Train Overall MSE: 0.0098 Validation Overall MSE: 0.0136. 
Train Top 20 DE MSE: 0.0779 Validation Top 20 DE MSE: 0.1073. 
Done!
Start Testing...
Best performing model: Test Top 20 DE MSE: 0.1232
Skipping deeper_analysis and non_dropout_analysis (OOM safety)
Start doing subgroup analysis for simulation split...
test_combo_seen0_mse: nan
test_combo_seen0_pearson: nan
test_combo_seen0_mse_de: nan
test_combo_seen0_pearson_de: nan
test_combo_seen1_mse: nan
test_combo_seen1_pearson: nan
test_combo_seen1_mse_de: nan
test_combo_seen1_pearson_de: nan
test_combo_seen2_mse: nan
test_combo_seen2_pearson: nan
test_combo_seen2_mse_de: nan
test_combo_seen2_pearson_de: nan
test_unseen_single_mse: 0.014556461187263873
test_unseen_single_pearson: 0.9704966
test_unseen_single_mse_de: 0.12321419716984867
test_unseen_single_pearson_de: 0.7087354795852056
Done!
PyTorch 2.5.1, CUDA=True
GPU: NVIDIA GeForce RTX 4060 Ti, VRAM: 8.6 GB

============================================================
Processing K562...
  1092 perturbations, 5000 genes
  Training GEARS model...
here1
  Saved predictions from training: 0
    [WARN] predict C14orf178+ctrl (genes=['C14orf178']): C14orf178 is not in the perturbation graph. Please select from GEARS.pert_list!
    [WARN] predict C7orf26+ctrl (genes=['C7orf26']): C7orf26 is not in the perturbation graph. Please select from GEARS.pert_list!
    [WARN] predict FAU+ctrl (genes=['FAU']): FAU is not in the perturbation graph. Please select from GEARS.pert_list!
    [WARN] predict RPS10-NUDT3+ctrl (genes=['RPS10-NUDT3']): RPS10-NUDT3 is not in the perturbation graph. Please select from GEARS.pert_list!
    [WARN] predict SEM1+ctrl (genes=['SEM1']): SEM1 is not in the perturbation graph. Please select from GEARS.pert_list!
  GEARS predictions: 1087/1092 valid
  Saved predictions for K562
  GEARS metrics: R2=0.085, Dir_deg=0.888, DEG_auprc=0.345
  Computing Ridge baseline metrics...
  K562 completed in 35876.1s

============================================================
Processing RPE1...
  1543 perturbations, 5000 genes
  Training GEARS model...
here1
  Saved predictions from training: 0
    [WARN] predict AC118549.1+ctrl (genes=['AC118549.1']): AC118549.1 is not in the perturbation graph. Please select from GEARS.pert_list!
    [WARN] predict ALG1L+ctrl (genes=['ALG1L']): ALG1L is not in the perturbation graph. Please select from GEARS.pert_list!
    [WARN] predict C14orf178+ctrl (genes=['C14orf178']): C14orf178 is not in the perturbation graph. Please select from GEARS.pert_list!
    [WARN] predict C7orf26+ctrl (genes=['C7orf26']): C7orf26 is not in the perturbation graph. Please select from GEARS.pert_list!
    [WARN] predict FAM102B+ctrl (genes=['FAM102B']): FAM102B is not in the perturbation graph. Please select from GEARS.pert_list!
    [WARN] predict FAU+ctrl (genes=['FAU']): FAU is not in the perturbation graph. Please select from GEARS.pert_list!
    [WARN] predict GNB1L+ctrl (genes=['GNB1L']): GNB1L is not in the perturbation graph. Please select from GEARS.pert_list!
    [WARN] predict RPS10-NUDT3+ctrl (genes=['RPS10-NUDT3']): RPS10-NUDT3 is not in the perturbation graph. Please select from GEARS.pert_list!
    [WARN] predict SEM1+ctrl (genes=['SEM1']): SEM1 is not in the perturbation graph. Please select from GEARS.pert_list!
  GEARS predictions: 1534/1543 valid
  Saved predictions for RPE1
  GEARS metrics: R2=0.147, Dir_deg=0.890, DEG_auprc=0.481
  Computing Ridge baseline metrics...
  RPE1 completed in 12548.9s

Total runtime: 48435.1s
